Customer_ID,Age,Gender,City,Subscription_Type,Monthly_Spending,Tenure,Number_of_Purchases,Customer_Support_Requests,Login_Frequency,Last_Activity_Date,Satisfaction_Score,Payment_Delay,Contract_Length,Total_Spending,Days_Since_Last_Activity,Churn_Status
CUST1532,29.0,Male,Quetta,Standard,2119.0,48,63,9,High,2026-05-12,4.0,19,Quarterly,101712,48,Yes
CUST1533,58.0,Male,Karachi,Standard,2705.0,7,78,10,Medium,2026-04-17,5.0,9,Monthly,18935,73,Yes
CUST1534,53.0,Female,Faisalabad,Standard,1829.0,48,56,0,High,2026-05-26,1.0,12,Yearly,87792,34,No
CUST1535,62.0,Female,Quetta,Basic,764.0,24,7,2,High,2026-06-18,2.0,18,Quarterly,18336,11,No
CUST1536,29.0,Female,Peshawar,Basic,1309.0,58,13,4,Low,2026-05-10,2.0,19,Quarterly,75922,50,Yes
CUST1537,53.0,Female,Islamabad,Basic,1099.0,28,69,4,High,2026-06-17,5.0,27,Quarterly,30772,12,No
CUST1538,52.0,Male,Peshawar,Standard,2701.0,40,41,6,High,2026-04-28,2.0,8,Yearly,108040,62,Yes
CUST1539,39.0,Male,Karachi,Basic,504.0,47,76,0,Medium,2026-05-22,,21,Quarterly,23688,38,No
CUST1540,36.0,Male,Islamabad,Basic,914.0,16,67,6,Medium,2026-04-08,2.0,26,Monthly,14624,82,Yes
CUST1541,43.0,Female,Rawalpindi,Premium,3145.0,13,67,9,Medium,2026-06-26,4.0,22,Monthly,40885,3,No
CUST1542,42.0,Male,Peshawar,Premium,5617.0,27,63,10,Medium,2026-04-01,4.0,6,Quarterly,151659,89,No
CUST1543,41.0,Female,Peshawar,Standard,2020.0,8,37,4,Medium,2026-04-10,3.0,20,Yearly,16160,80,No
CUST1544,41.0,Female,Quetta,Premium,4891.0,44,40,6,Medium,2026-05-18,5.0,13,Monthly,215204,42,No
CUST1545,21.0,Female,Karachi,Basic,1483.0,8,75,0,Medium,2026-05-03,2.0,20,Quarterly,11864,57,Yes
CUST1546,43.0,Female,Rawalpindi,Premium,3815.0,43,44,10,Low,2026-05-27,2.0,20,Monthly,164045,33,Yes
CUST1547,48.0,Male,Lahore,Basic,1058.0,48,6,7,Medium,2026-05-07,2.0,11,Yearly,50784,53,Yes
CUST1548,31.0,Male,Islamabad,Standard,2182.0,16,73,9,High,2026-04-20,1.0,11,Yearly,34912,70,Yes
CUST1549,36.0,Female,Islamabad,Standard,2052.0,43,53,5,High,2026-04-26,3.0,24,Yearly,88236,64,No
CUST1550,41.0,Male,Karachi,Premium,4423.0,25,52,5,High,2026-06-25,5.0,20,Quarterly,110575,4,No
CUST1551,51.0,Female,Rawalpindi,Standard,1665.0,28,41,0,High,2026-05-08,3.0,0,Quarterly,46620,52,No
CUST1552,,Female,Faisalabad,Premium,,30,30,1,Medium,2026-06-02,2.0,10,Yearly,172980,27,No
CUST1553,41.0,Male,Lahore,Standard,1922.0,35,72,2,Low,2026-05-15,2.0,12,Quarterly,67270,45,No
CUST1554,,Female,Multan,Standard,2151.0,51,49,5,Medium,2026-04-26,4.0,27,Quarterly,109701,64,No
CUST1555,30.0,Male,Lahore,Basic,863.0,25,51,6,High,2026-06-05,5.0,5,Yearly,21575,24,No
CUST1556,36.0,Female,Islamabad,Standard,,19,9,10,Medium,2026-05-20,4.0,5,Monthly,42541,40,No
CUST1557,46.0,Female,Peshawar,Standard,1803.0,24,63,4,Low,2026-05-18,5.0,21,Yearly,43272,42,No
CUST1558,62.0,Female,Quetta,Standard,1513.0,26,29,3,High,2026-06-11,5.0,20,Monthly,39338,18,No
CUST1559,40.0,Male,Peshawar,Standard,2908.0,44,68,2,Medium,2026-05-25,4.0,14,Yearly,127952,35,No
CUST1560,40.0,Female,Multan,Standard,2327.0,27,52,7,Medium,2026-05-19,3.0,15,Monthly,62829,41,No
CUST1561,20.0,Male,Lahore,Basic,1208.0,32,14,9,Medium,2026-05-20,3.0,25,Quarterly,38656,40,No
CUST1562,22.0,Male,Multan,Standard,2683.0,13,80,0,Low,2026-05-06,5.0,30,Quarterly,34879,54,Yes
CUST1563,28.0,Female,Multan,Standard,1507.0,53,25,7,Medium,2026-06-26,4.0,13,Monthly,79871,3,No
CUST1564,53.0,Male,Rawalpindi,Basic,,27,79,10,High,2026-06-04,5.0,12,Quarterly,33021,25,No
CUST1565,59.0,Male,Karachi,Standard,2505.0,44,46,7,Low,2026-04-08,1.0,15,Quarterly,110220,82,Yes
CUST1566,24.0,Male,Lahore,Premium,5903.0,15,49,2,Medium,2026-05-04,5.0,8,Monthly,88545,56,No
CUST1567,32.0,Female,Peshawar,Premium,3418.0,57,16,7,High,2026-05-15,5.0,22,Quarterly,194826,45,No
CUST1568,48.0,Female,Lahore,Premium,4520.0,40,54,6,Medium,2026-05-07,3.0,20,Yearly,180800,53,Yes
CUST1569,56.0,Male,Multan,Standard,2698.0,27,80,2,High,2026-06-11,1.0,11,Quarterly,72846,18,No
CUST1570,33.0,Female,Karachi,Standard,2927.0,12,45,7,Low,2026-03-31,3.0,28,Yearly,35124,90,Yes
CUST1571,39.0,Male,Multan,Standard,2517.0,33,47,5,High,2026-06-20,5.0,12,Yearly,83061,9,No
CUST1572,41.0,Female,Islamabad,Premium,3675.0,15,13,10,Medium,2026-04-19,4.0,4,Quarterly,55125,71,No
CUST1573,25.0,Female,Rawalpindi,Standard,1988.0,37,78,9,High,2026-04-29,4.0,3,Monthly,73556,61,No
CUST1574,57.0,Male,Faisalabad,Standard,2947.0,17,27,0,Low,2026-04-22,4.0,1,Quarterly,50099,68,No
CUST1575,41.0,Female,Rawalpindi,Premium,3672.0,21,7,0,High,2026-05-09,1.0,2,Monthly,77112,51,Yes
CUST1576,32.0,Male,Multan,Standard,2449.0,31,80,9,Low,2026-05-01,5.0,26,Yearly,75919,59,Yes
CUST1577,23.0,Female,Peshawar,Basic,1284.0,29,60,5,Medium,2026-04-05,5.0,16,Monthly,37236,85,Yes
CUST1578,28.0,Female,Faisalabad,Standard,2693.0,56,39,4,High,2026-05-03,4.0,15,Yearly,150808,57,No
CUST1579,38.0,Female,Rawalpindi,Standard,2622.0,18,20,4,Medium,2026-04-14,5.0,18,Quarterly,47196,76,No
CUST1580,38.0,Female,Islamabad,Basic,1145.0,37,71,9,High,2026-06-21,2.0,15,Yearly,42365,8,No
CUST1581,26.0,Male,Quetta,Basic,1015.0,27,21,4,High,2026-06-14,1.0,6,Yearly,27405,15,No
CUST1582,52.0,Female,Faisalabad,Premium,3554.0,49,41,4,High,2026-05-13,1.0,9,Yearly,174146,47,No
CUST1583,45.0,Female,Lahore,Premium,,14,53,3,Low,2026-06-05,2.0,11,Quarterly,60858,24,No
CUST1584,37.0,Female,Islamabad,Basic,985.0,5,30,7,Low,2026-06-22,3.0,7,Yearly,4925,7,No
CUST1585,53.0,Female,Peshawar,Standard,2475.0,38,52,6,Medium,2026-05-16,4.0,28,Monthly,94050,44,Yes
CUST1586,65.0,Male,Peshawar,Standard,1862.0,15,49,4,Medium,2026-04-10,2.0,11,Yearly,27930,80,No
CUST1587,32.0,Male,Faisalabad,Premium,5622.0,42,68,10,High,2026-05-07,5.0,8,Monthly,236124,53,No
CUST1588,26.0,Female,Rawalpindi,Basic,,53,52,10,Low,2026-05-18,3.0,6,Monthly,56604,42,No
CUST1589,21.0,Male,Rawalpindi,Standard,2144.0,5,75,8,Medium,2026-05-19,4.0,15,Quarterly,10720,41,No
CUST1590,47.0,Female,Peshawar,Premium,4278.0,4,2,2,Low,2026-04-20,2.0,20,Monthly,17112,70,Yes
CUST1591,60.0,Male,Faisalabad,Basic,1349.0,53,69,8,Low,2026-06-03,4.0,27,Quarterly,71497,26,Yes
CUST1592,35.0,Female,Islamabad,Premium,5178.0,19,73,3,Low,2026-04-27,1.0,16,Yearly,98382,63,Yes
CUST1593,40.0,Female,Lahore,Basic,604.0,34,69,2,Low,2026-06-26,3.0,27,Quarterly,20536,3,No
CUST1594,55.0,Female,Karachi,Standard,2568.0,4,59,10,Medium,2026-04-25,3.0,4,Yearly,10272,65,Yes
CUST1595,26.0,Male,Peshawar,Premium,4397.0,17,65,2,Low,2026-05-29,2.0,20,Monthly,74749,31,Yes
CUST1596,43.0,Male,Karachi,Premium,5375.0,23,64,5,High,2026-05-04,3.0,8,Yearly,123625,56,No
CUST1597,27.0,Female,Quetta,Basic,,20,47,6,Low,2026-06-28,5.0,20,Yearly,22320,1,No
CUST1598,19.0,Male,Multan,Standard,2670.0,58,62,7,High,2026-06-02,4.0,25,Yearly,154860,27,No
CUST1599,46.0,Female,Rawalpindi,Standard,2185.0,15,1,10,Low,2026-06-26,4.0,24,Monthly,32775,3,Yes
CUST1600,35.0,Male,Islamabad,Basic,1071.0,52,34,8,Medium,2026-04-18,4.0,25,Quarterly,55692,72,Yes
CUST1601,36.0,Female,Faisalabad,Premium,5158.0,54,22,0,Low,2026-05-25,5.0,13,Quarterly,278532,35,No
CUST1602,60.0,Female,Karachi,Standard,2350.0,3,10,10,High,2026-03-31,,14,Quarterly,7050,90,Yes
CUST1603,41.0,Female,Rawalpindi,Standard,2747.0,13,4,8,Low,2026-05-23,1.0,16,Quarterly,35711,37,Yes
CUST1604,65.0,Female,Multan,Standard,2524.0,7,60,9,Low,2026-06-18,4.0,20,Yearly,17668,11,No
CUST1605,61.0,Male,Lahore,Premium,4721.0,51,44,1,High,2026-06-25,2.0,24,Monthly,240771,4,Yes
CUST1606,43.0,Female,Peshawar,Standard,2632.0,16,66,2,High,2026-06-10,3.0,5,Yearly,42112,19,No
CUST1607,25.0,Female,Karachi,Premium,3521.0,14,67,5,Low,2026-04-03,5.0,14,Quarterly,49294,87,No
CUST1608,40.0,Female,Lahore,Standard,1545.0,18,28,9,Medium,2026-06-25,2.0,14,Quarterly,27810,4,Yes
CUST1609,19.0,Male,Rawalpindi,Standard,2658.0,3,55,9,Low,2026-04-09,3.0,27,Monthly,7974,81,Yes
CUST1610,45.0,Female,Multan,Premium,4508.0,19,20,10,Medium,2026-06-14,3.0,15,Monthly,85652,15,No
CUST1611,34.0,Female,Karachi,Standard,2829.0,54,28,2,Medium,2026-04-04,4.0,21,Yearly,152766,86,No
CUST1612,54.0,Female,Multan,Premium,5849.0,39,44,9,Medium,2026-06-27,1.0,11,Monthly,228111,2,Yes
CUST1613,45.0,Male,Faisalabad,Premium,5502.0,10,72,3,Low,2026-04-09,4.0,2,Quarterly,55020,81,No
CUST1614,45.0,Female,Multan,Standard,2523.0,41,57,0,High,2026-04-13,4.0,4,Monthly,103443,77,No
CUST1615,44.0,Male,Islamabad,Premium,5133.0,15,40,4,Medium,2026-04-30,2.0,11,Yearly,76995,60,No
CUST1616,51.0,Male,Lahore,Standard,2059.0,58,19,7,Low,2026-05-23,1.0,11,Yearly,119422,37,Yes
CUST1617,65.0,Female,Multan,Premium,4315.0,25,21,1,Low,2026-05-30,4.0,0,Monthly,107875,30,No
CUST1618,29.0,Male,Rawalpindi,Premium,3818.0,44,49,3,High,2026-06-18,2.0,27,Yearly,167992,11,No
CUST1619,30.0,Male,Peshawar,Standard,1699.0,27,74,7,Medium,2026-04-17,4.0,7,Quarterly,45873,73,No
CUST1620,24.0,Male,Faisalabad,Basic,1295.0,14,2,8,High,2026-06-16,3.0,7,Yearly,18130,13,No
CUST1621,38.0,Female,Faisalabad,Basic,1487.0,47,35,6,Low,2026-04-14,2.0,28,Quarterly,69889,76,Yes
CUST1622,53.0,Female,Islamabad,Standard,1824.0,3,67,8,Medium,2026-05-16,3.0,1,Yearly,5472,44,No
CUST1623,54.0,Male,Lahore,Basic,1476.0,54,78,10,High,2026-05-24,2.0,2,Yearly,79704,36,No
CUST1624,55.0,Male,Karachi,Standard,2202.0,56,25,5,Low,2026-05-29,5.0,29,Quarterly,123312,31,No
CUST1625,43.0,Male,Lahore,Standard,2161.0,43,21,0,High,2026-04-05,5.0,12,Quarterly,92923,85,No
CUST1626,63.0,Female,Islamabad,Basic,1412.0,9,47,4,Medium,2026-04-04,3.0,21,Monthly,12708,86,Yes
CUST1627,29.0,Male,Lahore,Premium,5868.0,55,16,9,High,2026-05-14,5.0,8,Quarterly,322740,46,No
CUST1628,57.0,Female,Quetta,Basic,1439.0,14,63,9,Low,2026-06-03,4.0,19,Yearly,20146,26,No
CUST1629,62.0,Male,Rawalpindi,Standard,2542.0,29,47,7,Medium,2026-05-25,5.0,9,Yearly,73718,35,No
CUST1630,48.0,Female,Peshawar,Basic,1238.0,53,58,4,Medium,2026-05-08,1.0,5,Monthly,65614,52,Yes
CUST1631,37.0,Male,Faisalabad,Premium,3631.0,48,66,3,High,2026-05-02,2.0,0,Monthly,174288,58,Yes
CUST1632,46.0,Female,Islamabad,Standard,2222.0,29,44,7,Low,2026-05-10,4.0,6,Monthly,64438,50,Yes
CUST1633,63.0,Female,Faisalabad,Basic,587.0,8,20,5,High,2026-05-20,5.0,8,Quarterly,4696,40,No
CUST1634,51.0,Male,Multan,Premium,3591.0,60,71,10,High,2026-05-27,4.0,0,Yearly,215460,33,No
CUST1635,61.0,Female,Karachi,Basic,1378.0,20,36,6,Medium,2026-06-05,3.0,6,Monthly,27560,24,No
CUST1636,,Female,Peshawar,Premium,4903.0,6,54,5,Low,2026-04-15,2.0,15,Yearly,29418,75,Yes
CUST1637,49.0,Female,Peshawar,Premium,,45,70,7,High,2026-05-09,1.0,20,Quarterly,264420,51,Yes
CUST1638,29.0,Male,Karachi,Premium,3026.0,56,38,1,Low,2026-04-26,5.0,6,Monthly,169456,64,No
CUST1639,30.0,Female,Rawalpindi,Standard,1744.0,53,49,8,Medium,2026-05-26,4.0,12,Yearly,92432,34,No
CUST1640,53.0,Male,Lahore,Standard,1624.0,30,25,1,High,2026-06-24,4.0,17,Yearly,48720,5,No
CUST1641,36.0,Female,Faisalabad,Standard,,42,32,4,High,2026-05-11,2.0,4,Quarterly,95970,49,No
CUST1642,39.0,Male,Lahore,Premium,4206.0,13,17,8,Low,2026-05-14,4.0,13,Quarterly,54678,46,No
CUST1643,25.0,Male,Quetta,Standard,2432.0,55,19,8,Medium,2026-06-03,3.0,25,Monthly,133760,26,Yes
CUST1644,57.0,Male,Multan,Premium,4531.0,46,46,10,High,2026-04-18,5.0,30,Quarterly,208426,72,No
CUST1645,20.0,Male,Faisalabad,Basic,880.0,28,29,6,Medium,2026-04-13,2.0,2,Monthly,24640,77,Yes
CUST1646,29.0,Male,Quetta,Standard,2637.0,47,5,6,High,2026-05-01,3.0,25,Quarterly,123939,59,Yes
CUST1647,28.0,Female,Faisalabad,Standard,1738.0,59,47,0,High,2026-04-01,5.0,9,Quarterly,102542,89,No
CUST1648,50.0,Female,Peshawar,Basic,1457.0,33,79,9,Medium,2026-06-14,4.0,24,Yearly,48081,15,No
CUST1649,21.0,Female,Islamabad,Premium,5367.0,56,68,1,High,2026-05-04,3.0,30,Yearly,300552,56,No
CUST1650,49.0,Female,Lahore,Basic,730.0,44,9,8,Low,2026-06-08,1.0,22,Monthly,32120,21,Yes
CUST1651,29.0,Male,Islamabad,Basic,,57,13,10,Medium,2026-05-10,4.0,19,Quarterly,79629,50,Yes
CUST1652,65.0,Male,Quetta,Standard,1577.0,59,30,7,Low,2026-06-03,4.0,8,Quarterly,93043,26,No
CUST1653,19.0,Male,Quetta,Standard,2883.0,55,56,5,High,2026-04-09,2.0,7,Yearly,158565,81,No
CUST1654,,Female,Quetta,Standard,2279.0,32,13,2,Low,2026-04-01,4.0,15,Yearly,72928,89,No
CUST1655,48.0,Male,Karachi,Standard,1792.0,59,25,8,Low,2026-04-03,3.0,16,Monthly,105728,87,Yes
CUST1656,31.0,Female,Islamabad,Basic,1484.0,6,23,10,High,2026-06-23,4.0,12,Yearly,8904,6,No
CUST1657,55.0,Female,Rawalpindi,Premium,4277.0,50,52,7,Low,2026-05-26,5.0,7,Yearly,213850,34,No
CUST1658,61.0,Male,Peshawar,Basic,727.0,15,60,8,Low,2026-06-07,3.0,13,Quarterly,10905,22,No
CUST1659,40.0,Male,Multan,Basic,672.0,40,55,2,Medium,2026-06-16,5.0,30,Yearly,26880,13,No
CUST1660,45.0,Male,Peshawar,Standard,1583.0,58,80,6,High,2026-05-22,2.0,6,Monthly,91814,38,Yes
CUST1661,54.0,Female,Islamabad,Basic,725.0,4,42,5,Low,2026-04-03,5.0,17,Quarterly,2900,87,Yes
CUST1662,,Female,Quetta,Premium,,31,53,8,Medium,2026-04-05,1.0,28,Yearly,143902,85,Yes
CUST1663,26.0,Male,Multan,Basic,995.0,55,38,5,High,2026-05-11,3.0,22,Yearly,54725,49,No
CUST1664,21.0,Female,Multan,Premium,3782.0,29,65,5,High,2026-05-27,5.0,19,Yearly,109678,33,No
CUST1665,58.0,Male,Rawalpindi,Basic,1111.0,44,77,6,High,2026-04-17,4.0,12,Quarterly,48884,73,No
CUST1666,42.0,Female,Lahore,Premium,4609.0,56,11,2,Low,2026-06-12,4.0,17,Yearly,258104,17,No
CUST1667,52.0,Female,Karachi,Standard,2190.0,1,64,3,Medium,2026-04-27,4.0,15,Monthly,2190,63,Yes
CUST1668,29.0,Male,Peshawar,Basic,1352.0,53,17,7,Low,2026-05-02,5.0,19,Monthly,71656,58,Yes
CUST1669,49.0,Male,Peshawar,Standard,1959.0,37,61,0,Medium,2026-05-26,1.0,14,Yearly,72483,34,No
CUST1670,23.0,Male,Karachi,Standard,1995.0,17,20,8,Medium,2026-04-03,3.0,4,Quarterly,33915,87,No
CUST1671,50.0,Female,Islamabad,Standard,2217.0,38,17,8,High,2026-06-28,3.0,0,Monthly,84246,1,No
CUST1672,30.0,Female,Rawalpindi,Standard,2977.0,46,59,5,Medium,2026-06-06,1.0,29,Quarterly,136942,23,Yes
CUST1673,27.0,Female,Faisalabad,Premium,4499.0,51,68,3,High,2026-05-03,3.0,9,Quarterly,229449,57,No
CUST1674,51.0,Male,Peshawar,Standard,2585.0,4,7,6,High,2026-06-03,2.0,19,Monthly,10340,26,Yes
CUST1675,43.0,Female,Peshawar,Basic,1030.0,54,9,3,Low,2026-05-10,2.0,12,Yearly,55620,50,Yes
CUST1676,33.0,Female,Quetta,Premium,4104.0,54,22,9,Low,2026-06-21,1.0,29,Yearly,221616,8,Yes
CUST1677,38.0,Male,Quetta,Premium,4297.0,22,66,8,High,2026-06-03,3.0,21,Yearly,94534,26,No
CUST1678,38.0,Male,Faisalabad,Standard,1975.0,30,26,1,Medium,2026-05-05,2.0,15,Monthly,59250,55,Yes
CUST1679,60.0,Female,Faisalabad,Basic,1065.0,50,78,7,Low,2026-06-11,1.0,20,Yearly,53250,18,Yes
CUST1680,49.0,Female,Rawalpindi,Premium,4430.0,38,62,6,Medium,2026-06-14,3.0,6,Quarterly,168340,15,No
CUST1681,41.0,Male,Karachi,Basic,1091.0,28,16,7,High,2026-06-16,2.0,21,Monthly,30548,13,Yes
CUST1682,61.0,Female,Peshawar,Basic,1276.0,47,63,1,Medium,2026-05-31,1.0,26,Yearly,59972,29,No
CUST1683,54.0,Female,Multan,Standard,2894.0,43,64,7,High,2026-06-17,2.0,15,Monthly,124442,12,Yes
CUST1684,40.0,Male,Karachi,Premium,4278.0,15,13,6,High,2026-04-25,5.0,17,Quarterly,64170,65,No
CUST1685,64.0,Male,Islamabad,Standard,2504.0,58,5,8,Low,2026-06-24,5.0,21,Monthly,145232,5,Yes
CUST1686,49.0,Female,Faisalabad,Standard,2139.0,51,18,4,High,2026-04-05,2.0,23,Yearly,109089,85,Yes
CUST1687,42.0,Female,Quetta,Premium,4723.0,52,57,10,Medium,2026-04-20,4.0,1,Quarterly,245596,70,No
CUST1688,45.0,Male,Rawalpindi,Basic,598.0,31,39,9,Low,2026-06-12,2.0,23,Yearly,18538,17,Yes
CUST1689,,Female,Karachi,Standard,2849.0,1,69,8,High,2026-05-10,5.0,27,Monthly,2849,50,Yes
CUST1690,46.0,Male,Peshawar,Basic,1114.0,12,47,2,Low,2026-05-12,1.0,26,Monthly,13368,48,Yes
CUST1691,41.0,Female,Quetta,Premium,3402.0,44,59,7,Medium,2026-06-27,4.0,14,Yearly,149688,2,No
CUST1692,47.0,Female,Faisalabad,Premium,4392.0,30,39,0,High,2026-06-19,5.0,10,Quarterly,131760,10,No
CUST1693,65.0,Female,Faisalabad,Basic,1357.0,59,55,3,Low,2026-04-22,1.0,16,Monthly,80063,68,Yes
CUST1694,22.0,Male,Rawalpindi,Basic,1418.0,60,46,3,Low,2026-06-01,2.0,13,Yearly,85080,28,No
CUST1695,50.0,Male,Lahore,Basic,653.0,43,55,1,Medium,2026-06-11,5.0,26,Yearly,28079,18,No
CUST1696,57.0,Male,Rawalpindi,Standard,1701.0,60,69,9,High,2026-06-05,2.0,20,Yearly,102060,24,Yes
CUST1697,55.0,Male,Karachi,Standard,2106.0,3,62,8,Medium,2026-06-27,5.0,28,Monthly,6318,2,Yes
CUST1698,19.0,Female,Peshawar,Basic,1380.0,39,42,1,Low,2026-04-22,2.0,19,Monthly,53820,68,Yes
CUST1699,62.0,Male,Quetta,Standard,2058.0,44,5,8,Medium,2026-05-23,1.0,27,Monthly,90552,37,Yes
CUST1700,51.0,Female,Rawalpindi,Basic,953.0,9,18,2,Medium,2026-05-18,1.0,27,Yearly,8577,42,No
CUST1701,34.0,Female,Lahore,Standard,2630.0,59,72,0,Low,2026-06-22,5.0,20,Monthly,155170,7,No
CUST1702,63.0,Female,Peshawar,Standard,2547.0,5,28,10,High,2026-06-09,1.0,4,Yearly,12735,20,Yes
CUST1703,20.0,Female,Lahore,Standard,2410.0,37,51,7,Medium,2026-06-26,5.0,15,Quarterly,89170,3,No
CUST1704,18.0,Female,Rawalpindi,Premium,4438.0,9,26,0,Low,2026-04-28,2.0,8,Yearly,39942,62,Yes
CUST1705,30.0,Male,Peshawar,Premium,4868.0,5,1,8,Medium,2026-04-27,4.0,3,Yearly,24340,63,No
CUST1706,27.0,Male,Faisalabad,Premium,4400.0,28,6,10,Medium,2026-05-08,4.0,29,Quarterly,123200,52,Yes
CUST1707,65.0,Male,Quetta,Premium,3685.0,3,74,6,High,2026-04-12,4.0,13,Quarterly,11055,78,No
CUST1708,20.0,Female,Peshawar,Basic,1000.0,49,67,5,Low,2026-04-14,3.0,2,Quarterly,49000,76,No
CUST1709,22.0,Male,Quetta,Standard,1988.0,10,33,2,Medium,2026-06-05,3.0,10,Monthly,19880,24,No
CUST1710,52.0,Male,Multan,Premium,5885.0,19,40,5,High,2026-04-28,5.0,11,Yearly,111815,62,No
CUST1711,59.0,Female,Islamabad,Standard,1695.0,35,33,7,High,2026-06-10,4.0,21,Yearly,59325,19,No
CUST1712,60.0,Female,Peshawar,Premium,5058.0,12,70,10,High,2026-06-26,1.0,24,Yearly,60696,3,Yes
CUST1713,20.0,Female,Quetta,Basic,655.0,20,23,2,High,2026-05-20,2.0,23,Monthly,13100,40,Yes
CUST1714,23.0,Female,Karachi,Premium,5954.0,20,27,4,Medium,2026-06-16,4.0,15,Monthly,119080,13,No
CUST1715,,Male,Rawalpindi,Basic,1058.0,35,28,4,High,2026-04-30,2.0,30,Quarterly,37030,60,Yes
CUST1716,63.0,Male,Peshawar,Standard,2484.0,37,60,6,Medium,2026-05-13,4.0,28,Monthly,91908,47,Yes
CUST1717,47.0,Male,Lahore,Basic,589.0,51,38,2,Medium,2026-04-03,3.0,24,Quarterly,30039,87,No
CUST1718,46.0,Female,Islamabad,Basic,1454.0,15,3,9,High,2026-06-18,1.0,18,Monthly,21810,11,Yes
CUST1719,65.0,Male,Multan,Standard,1824.0,5,64,9,Low,2026-04-18,2.0,25,Yearly,9120,72,Yes
CUST1720,22.0,Male,Karachi,Premium,5430.0,7,16,6,Low,2026-06-25,5.0,23,Quarterly,38010,4,No
CUST1721,53.0,Female,Multan,Standard,2771.0,48,17,3,Low,2026-05-22,5.0,3,Yearly,133008,38,No
CUST1722,54.0,Female,Islamabad,Premium,4656.0,48,48,9,High,2026-05-31,1.0,3,Yearly,223488,29,No
CUST1723,31.0,Male,Lahore,Standard,1543.0,4,56,9,Medium,2026-06-16,4.0,17,Monthly,6172,13,Yes
CUST1724,63.0,Male,Karachi,Premium,4487.0,18,79,5,Low,2026-04-20,1.0,4,Yearly,80766,70,Yes
CUST1725,55.0,Male,Islamabad,Premium,3303.0,3,76,3,Low,2026-05-27,1.0,3,Monthly,9909,33,Yes
CUST1726,48.0,Female,Islamabad,Premium,5631.0,21,62,9,Medium,2026-06-07,2.0,11,Yearly,118251,22,No
CUST1727,34.0,Female,Quetta,Premium,4642.0,7,68,4,Low,2026-06-04,3.0,0,Monthly,32494,25,No
CUST1728,59.0,Female,Multan,Basic,1419.0,52,53,10,Low,2026-05-01,1.0,7,Monthly,73788,59,Yes
CUST1729,62.0,Female,Peshawar,Basic,1319.0,27,18,10,Low,2026-04-08,2.0,4,Quarterly,35613,82,Yes
CUST1730,20.0,Female,Faisalabad,Premium,4141.0,27,80,5,Low,2026-05-10,3.0,6,Monthly,111807,50,No
CUST1731,31.0,Female,Multan,Premium,3206.0,38,47,0,Medium,2026-05-31,3.0,26,Quarterly,121828,29,No
CUST1732,54.0,Male,Islamabad,Premium,3220.0,5,60,4,Medium,2026-05-17,2.0,5,Monthly,16100,43,Yes
CUST1733,21.0,Male,Peshawar,Standard,1942.0,56,9,7,Medium,2026-05-12,3.0,25,Quarterly,108752,48,Yes
CUST1734,60.0,Female,Lahore,Standard,2111.0,27,1,8,Low,2026-06-13,5.0,21,Monthly,56997,16,Yes
CUST1735,65.0,Male,Karachi,Standard,1717.0,11,55,0,Medium,2026-05-07,2.0,27,Quarterly,18887,53,Yes
CUST1736,26.0,Male,Peshawar,Basic,1198.0,60,22,7,Medium,2026-05-18,2.0,16,Monthly,71880,42,Yes
CUST1737,44.0,Male,Lahore,Premium,4746.0,39,25,5,High,2026-06-05,5.0,23,Yearly,185094,24,No
CUST1738,36.0,Female,Peshawar,Standard,2378.0,50,66,4,High,2026-05-12,2.0,27,Yearly,118900,48,Yes
CUST1739,56.0,Female,Multan,Standard,1541.0,40,77,7,Low,2026-05-17,2.0,11,Quarterly,61640,43,Yes
CUST1740,63.0,Male,Peshawar,Standard,2733.0,27,63,0,High,2026-06-20,3.0,26,Monthly,73791,9,No
CUST1741,56.0,Female,Multan,Premium,3070.0,1,7,7,Medium,2026-06-19,3.0,12,Monthly,3070,10,Yes
CUST1742,24.0,Female,Karachi,Basic,680.0,21,57,10,High,2026-06-02,1.0,29,Quarterly,14280,27,Yes
CUST1743,21.0,Female,Islamabad,Premium,5710.0,24,48,2,High,2026-06-26,2.0,2,Quarterly,137040,3,No
CUST1744,45.0,Male,Karachi,Premium,3926.0,17,10,0,High,2026-05-07,1.0,20,Quarterly,66742,53,Yes
CUST1745,40.0,Female,Islamabad,Basic,959.0,38,54,8,Low,2026-05-11,4.0,16,Yearly,36442,49,Yes
CUST1746,59.0,Female,Rawalpindi,Standard,3000.0,7,13,2,High,2026-06-23,2.0,15,Quarterly,21000,6,No
CUST1747,62.0,Male,Lahore,Standard,2656.0,7,56,6,Medium,2026-05-28,2.0,30,Yearly,18592,32,Yes
CUST1748,30.0,Female,Karachi,Basic,524.0,30,60,10,High,2026-05-02,5.0,27,Monthly,15720,58,Yes
CUST1749,37.0,Female,Faisalabad,Premium,3388.0,34,60,6,High,2026-05-03,3.0,24,Monthly,115192,57,Yes
CUST1750,28.0,Female,Multan,Basic,1220.0,54,45,5,High,2026-05-12,5.0,19,Yearly,65880,48,No
CUST1751,65.0,Male,Multan,Standard,2377.0,48,6,1,Medium,2026-05-13,4.0,12,Yearly,114096,47,No
CUST1752,61.0,Male,Peshawar,Premium,3159.0,41,26,1,High,2026-05-08,5.0,13,Monthly,129519,52,No
